0,0,0,0,0,0,0,53.93,0,0,82.36,99.63139,3.126044,0,0,0,0,0,0,89.9999,89.9999,0,0
0.01,0.01,0.01,0,0.5982012,0,72.87074,53.93,0,0,82.34353,99.63139,3.129026,11.29982242,11.29982242,7.58761E-05,7.335871133,0.1129982,7.58761E-07,89.9999,89.9999,0.000564991,3.79E-09
0.02,0.02,0.01,0,0.5982012,0,145.5734,53.92826,0.006550304,0,82.32705,99.63139,3.132007,54.67226988,54.67226988,0.000151575,7.364610688,0.6597209,2.27451E-06,89.9999,89.9999,0.004428586,1.90E-08
0.03,0.03,0.01,0,0.5982012,0,218.2761,53.92306,0.006601728,0,82.31058,99.63139,3.134989,98.05977247,98.05977247,0.000227301,7.516178463,1.640319,4.54752E-06,89.9999,89.9999,0.01592879,5.31E-08
0.04,0.04,0.01,0,0.5982011,0,290.9788,53.91438,0.006876255,0,82.29411,99.63139,3.137971,141.466699,141.466699,0.00030306,7.945770963,3.054986,7.57812E-06,89.9999,89.9999,0.03940531,1.14E-07
0.05,0.05,0.01,0,0.598201,0,363.6815,53.90224,0.007684745,0,82.27763,99.63139,3.140953,184.9012365,184.9012365,0.000378868,8.82335473,4.903998,1.13668E-05,89.9999,89.9999,0.07920022,2.08E-07
0.05999999,0.05999999,0.01,0,0.5982008,0,436.3842,53.88662,0.009475986,0,82.26115,99.63139,3.143934,228.3715679,228.3715679,0.000454738,10.26964905,7.187714,1.59142E-05,89.9999,89.9999,0.1396588,3.45E-07
0.06999999,0.06999999,0.01,0,0.5982006,0,509.0869,53.86753,0.01283711,0,82.24468,99.63139,3.146916,271.8857551,271.8857551,0.000530684,12.32650339,9.906571,2.1221E-05,89.9999,89.9999,0.2251302,5.31E-07
0.07999999,0.07999999,0.01124879,0,0.6096066,0,581.7897,53.84498,0.01884681,0,82.22821,99.63139,3.149898,315.4516311,315.4516311,0.000606721,14.97980967,13.06109,2.72882E-05,89.9999,89.9999,0.3399685,7.73E-07
0.08999999,0.08999999,0.01367012,0,0.6245384,0,597.7133,53.81895,0.02851536,0,82.21173,99.63139,3.152879,325.1334006,325.1334006,0.000623619,17.885686,16.31242,3.35244E-05,89.9999,89.9999,0.486836,1.08E-06
0.09999999,0.09999999,0.01632194,0,0.6344054,0,599.4421,53.79054,0.04129369,0,82.19526,99.63139,3.155861,326.3485597,326.3485597,0.00062574,20.90499151,19.5759,3.97818E-05,89.9999,89.9999,0.6662776,1.44E-06
0.11,0.11,0.01907728,0,0.6406278,0,601.171,53.76198,0.05696517,0,82.17879,99.63139,3.158843,327.5643111,327.5643111,0.000627862,23.99991212,22.85154,4.60604E-05,89.9999,89.9999,0.8784149,1.87E-06
0.12,0.12,0.02190163,0,0.6445072,0,602.8999,53.73333,0.07553507,0,82.16231,99.63139,3.161825,328.7801837,328.7801837,0.000629984,27.14899794,26.13934,5.23603E-05,89.9999,89.9999,1.123369,2.36E-06
0.13,0.13,0.02477542,0,0.6468615,0,604.6288,53.70461,0.09701029,0,82.14584,99.63139,3.164807,329.9961581,329.9961581,0.000632106,30.33933867,29.4393,5.86813E-05,89.9999,89.9999,1.401262,2.92E-06
0.14,0.14,0.02768686,0,0.6482031,0,606.3577,53.6758,0.1214001,0,82.12936,99.63139,3.167788,331.2122686,331.2122686,0.000634229,33.56275751,32.75142,6.50236E-05,89.9999,89.9999,1.712216,3.54E-06
0.15,0.15,0.0306285,0,0.6488588,0,608.0866,53.6469,0.1487162,0,82.11289,99.63139,3.17077,332.4284669,332.4284669,0.000636351,36.81384798,36.0757,7.13872E-05,89.9999,89.9999,2.056352,4.22E-06
0.16,0.16,0.0335954,0,0.6490417,0,609.8156,53.61793,0.1789716,0,82.09641,99.63139,3.173752,333.6448607,333.6448607,0.000638474,40.08891286,39.41215,7.77719E-05,89.9999,89.9999,2.433791,4.97E-06
0.17,0.17,0.03658419,0,0.6488944,0,611.5446,53.58887,0.2121816,0,82.07994,99.63139,3.176733,334.8613476,334.8613476,0.000640598,43.3853306,42.76077,8.41779E-05,89.9999,89.9999,2.844656,5.78E-06
0.18,0.18,0.03959249,0,0.6485143,0,613.2736,53.55973,0.2483626,0,82.06347,99.63139,3.179715,336.0778887,336.0778887,0.000642721,46.70118766,46.12155,9.06051E-05,89.9999,89.9999,3.289067,6.65E-06
0.19,0.19,0.04261853,0,0.647969,0,615.0026,53.53051,0.2875319,0,82.04699,99.63139,3.182697,337.2946114,337.2946114,0.000644844,50.03507949,49.4945,9.70535E-05,89.9999,89.9999,3.767147,7.59E-06
0.2,0.2,0.04566105,0,0.6473066,0,616.7317,53.50121,0.3297085,0,82.03052,99.63139,3.185679,338.511439,338.511439,0.000646968,53.38592416,52.87961,0.000103523,89.9999,89.9999,4.279018,8.59E-06
0.21,0.21,0.04871905,0,0.6465614,0,618.4608,53.47182,0.3749115,0,82.01405,99.63139,3.18866,339.7283785,339.7283785,0.000649092,56.75290466,56.27689,0.000110014,89.9999,89.9999,4.8248,9.66E-06
0.22,0.22,0.0517918,0,0.6457588,0,620.1898,53.44235,0.4231617,0,81.99757,99.63139,3.191642,340.9453104,340.9453104,0.000651216,60.13537326,59.68634,0.000116526,89.9999,89.9999,5.404616,1.08E-05
0.23,0.23,0.05487871,0,0.644917,0,621.9189,53.4128,0.4744794,0,81.98109,99.63139,3.194624,342.1624018,342.1624018,0.00065334,63.53281551,63.10796,0.00012306,89.9999,89.9999,6.018588,1.20E-05
0.24,0.24,0.05797929,0,0.6440498,0,623.6481,53.38316,0.5288869,0,81.96462,99.63139,3.197606,343.3795818,343.3795818,0.000655465,66.94482766,66.54176,0.000129614,89.9999,89.9999,6.666837,1.33E-05
0.25,0.25,0.06109319,0,0.6431674,0,625.2589,53.35345,0.5864058,0,81.94815,99.63139,3.200587,344.5253921,344.5253921,0.000657464,70.37034739,69.98701,0.000136189,89.9999,89.9999,7.349481,1.46E-05
0.26,0.26,0.06421945,0,0.6422776,0,625.8038,53.32365,0.6470462,0,81.93167,99.63139,3.203569,345.0281221,345.0281221,0.000658342,73.80270918,73.43729,0.000142772,89.9999,89.9999,8.066602,1.60E-05
0.27,0.27,0.06735197,0,0.6413879,0,626.3488,53.2938,0.7107075,0,81.9152,99.63139,3.206551,345.5299655,345.5299655,0.000659218,77.24166501,76.89259,0.000149365,89.9999,89.9999,8.818251,1.74E-05
0.28,0.28,0.07049054,0,0.6405026,0,626.8938,53.26392,0.7773948,0,81.89873,99.63139,3.209532,346.0307492,346.0307492,0.000660092,80.68700671,80.3529,0.000155965,89.9999,89.9999,9.604478,1.90E-05
0.29,0.29,0.07363495,0,0.6396247,0,627.4388,53.23402,0.8471138,0,81.88225,99.63139,3.212514,346.5304633,346.5304633,0.000660964,84.13854801,83.8182,0.000162575,89.9999,89.9999,10.42533,2.06E-05
0.3,0.3,0.07678506,0,0.6387568,0,627.9839,53.2041,0.9198694,0,81.86578,99.63139,3.215496,347.029069,347.029069,0.000661834,87.59614828,87.28849,0.000169193,89.9999,89.9999,11.28087,2.22E-05
0.31,0.31,0.07994072,0,0.6379004,0,628.529,53.17415,0.9956677,0,81.8493,99.63139,3.218478,347.526621,347.526621,0.000662703,91.05967787,90.76376,0.00017582,89.9999,89.9999,12.17113,2.39E-05
0.32,0.32,0.08310182,0,0.6370569,0,629.074,53.14417,1.074515,0,81.83283,99.63139,3.22146,348.0230179,348.0230179,0.000663569,94.52902432,94.244,0.000182456,89.9999,89.9999,13.09617,2.57E-05
0.33,0.33,0.08626827,0,0.636227,0,629.6191,53.11417,1.156418,0,81.81635,99.63139,3.224441,348.5184062,348.5184062,0.000664434,98.00407939,97.72919,0.0001891,89.9999,89.9999,14.05603,0.00002759
0.3399999,0.3399999,0.08943994,0,0.6354113,0,630.1643,53.08414,1.241382,0,81.79988,99.63139,3.227423,349.0126759,349.0126759,0.000665296,101.4847367,101.2193,0.000195753,89.9999,89.9999,15.05077,2.95143E-05
0.3499999,0.3499999,0.09261678,0,0.6346102,0,630.7095,53.05408,1.329414,0,81.78341,99.63139,3.230405,349.5058634,349.5058634,0.000666157,104.9709996,104.7144,0.000202415,89.9999,89.9999,16.08044,3.15051E-05
0.3599999,0.3599999,0.09579876,3.877707,0.6338238,0,631.2547,53.024,1.420522,0,81.76693,99.63139,3.233387,349.9979,349.9979,0.000666671,108.4627201,108.2144,0.000209082,89.9999,89.99989,17.16259,3.36E-05
0.3699999,0.3699999,0.09898577,3.749799,0.6935315,0.8278196,631.7999,52.9939,1.659421,2.110457,81.75046,95.34873,2.461226,350.4030613,350.401,-1.201889,111.9581619,111.7184,-0.01180981,89.9994,90.00606,18.27977,-2.44E-05
0.3799999,0.3799999,0.1021762,3.628288,0.6886131,0.7970574,632.3452,52.96376,1.755514,2.16104,81.73399,95.4716,2.486447,350.8935566,350.8914,-1.230243,115.4589959,115.2273,-0.02411224,89.99788,90.01199,19.43204,-0.000204051
0.3899999,0.3899999,0.1053716,3.512548,0.6840686,0.7680473,632.8904,52.9336,1.854644,2.210717,81.71751,95.58936,2.510741,351.3828276,351.3806,-1.251195,118.9651845,118.7411,-0.03662419,89.99531,90.01767,20.61945,-0.000507733
0.3999999,0.3999999,0.1085719,3.402004,0.6798549,0.7406095,633.4357,52.90342,1.956811,2.259379,81.70103,95.70245,2.534193,351.8711721,351.8689,-1.264513,122.476694,122.2598,-0.04926932,89.99165,90.02309,21.84205,-0.000937201
0.4099999,0.4099999,0.1117771,3.29616,0.6759342,0.7145809,633.981,52.8732,2.062012,2.306894,81.68456,95.81134,2.556883,352.3582881,352.356,-1.269814,125.9934947,125.7834,-0.06196746,89.98689,90.02822,23.09988,-0.001493385
0.4199999,0.4199999,0.1149872,3.194574,0.6722749,0.6898215,634.4285,52.84296,2.170251,2.353112,81.66809,95.9164,2.578881,352.7846747,352.7824,-1.266868,129.5148614,129.3112,-0.07463614,89.981,90.03307,24.393,-0.002176403
0.4299999,0.4299999,0.1182016,3.096856,0.6688499,0.6662081,634.7292,52.8127,2.281502,2.39788,81.65161,96.01798,2.600248,353.1206314,353.1184,-1.255352,133.0399714,132.8424,-0.08718966,89.97392,90.03761,25.72142,-0.002985532
0.4399998,0.4399998,0.1214193,3.002634,0.6656356,0.6436326,635.03,52.78242,2.395741,2.441066,81.63514,96.11639,2.621041,353.4551574,353.453,-1.234951,136.5687034,136.3769,-0.09953917,89.96566,90.04182,27.08519,-0.003919176
0.4499998,0.4499998,0.1246404,2.911576,0.6626111,0.621994,635.3308,52.75212,2.51296,2.482527,81.61867,96.21193,2.641315,353.7883534,353.7863,-1.205366,140.101138,139.9148,-0.1115928,89.95618,90.0457,28.48434,-0.004974836
0.4599998,0.4599998,0.127865,2.823377,0.6597581,0.6012026,635.6317,52.72182,2.633163,2.522111,81.6022,96.30488,2.66112,354.1201208,354.1182,-1.166345,143.6371581,143.456,-0.1232563,89.94546,90.04922,29.9189,-0.006149082
0.4699998,0.4699998,0.1310929,2.737764,0.6570606,0.5811771,635.9325,52.69149,2.756345,2.559655,81.58572,96.39549,2.680502,354.4505619,354.4488,-1.117579,147.1767481,147.0005,-0.1344321,89.93347,90.0524,31.3889,-0.007437523
0.4799998,0.4799998,0.134324,2.654489,0.6545047,0.5618455,636.2334,52.66116,2.882506,2.594999,81.56924,96.48399,2.699502,354.77968,354.7781,-1.058805,150.719894,150.5483,-0.1450202,89.9202,90.05519,32.89439,-0.008834785
0.4899998,0.4899998,0.1375585,2.573325,0.652078,0.5431429,636.5343,52.63081,3.011645,2.62797,81.55277,96.57061,2.718161,355.1073793,355.106,-0.9897551,154.2664832,154.0993,-0.1549177,89.90562,90.0576,34.43538,-0.01033447
0.4999998,0.4999998,0.1407962,2.494065,0.6497697,0.5250103,636.8352,52.60044,3.14376,2.658398,81.53629,96.65553,2.736513,355.4337653,355.4326,-0.9101557,157.8166042,157.6536,-0.1640193,89.88972,90.05961,36.01191,-0.01192916
0.5099998,0.5099998,0.1440371,2.416528,0.6475704,0.5073943,637.1362,52.57006,3.278857,2.686103,81.51982,96.73895,2.754592,355.7587444,355.7578,-0.8197334,161.3702466,161.2112,-0.1722166,89.87249,90.06121,37.62402,-0.01361034
0.5199998,0.5199998,0.1472813,2.340542,0.6454716,0.4902492,637.4371,52.53967,3.416939,2.710911,81.50335,96.82101,2.772427,356.0824245,356.0817,-0.7183076,164.927301,164.772,-0.1793997,89.8539,90.06239,39.27174,-0.01536842
0.5299998,0.5299998,0.1505287,2.265958,0.6434659,0.4735309,637.7381,52.50926,3.558004,2.73263,81.48687,96.90189,2.790047,356.4046145,356.4041,-0.6055937,168.4877588,168.336,-0.1854556,89.83396,90.06312,40.9551,-0.0171927
0.5399998,0.5399998,0.1537793,2.192638,0.6415468,0.4572021,638.0391,52.47884,3.702056,2.751082,81.4704,96.9817,2.807476,356.7256248,356.7253,-0.4814062,172.0516124,171.9032,-0.1902697,89.81265,90.06342,42.67414,-0.01907132
0.5499998,0.5499998,0.157033,2.120449,0.6397086,0.4412285,638.3401,52.4484,3.849102,2.766086,81.45393,97.06059,2.824736,357.0451672,357.045,-0.3455571,175.6188546,175.4736,-0.1937253,89.78996,90.06326,44.42887,-0.0209913
0.5599998,0.5599998,0.1602899,2.04929,0.6379461,0.4255776,638.6412,52.41795,3.999148,2.777442,81.43745,97.13869,2.841853,357.3633547,357.3633,-0.1978032,179.189479,179.0472,-0.1957033,89.7659,90.06262,46.21935,-0.02293844
0.5699998,0.5699998,0.1635499,1.979053,0.6362548,0.4102237,638.9423,52.38748,4.152201,2.784978,81.42097,97.21606,2.858839,357.680102,357.6801,-0.03805498,182.7634797,182.624,-0.1960838,89.74046,90.06152,48.04559,-0.02489738
0.5799997,0.5799997,0.166813,1.909646,0.6346306,0.3951408,639.2434,52.357,4.308267,2.788498,81.4045,97.29285,2.875718,357.995425,357.9954,0.1338838,186.3407514,186.2039,-0.194745,89.71363,90.05992,49.90762,-0.02685152
0.5899997,0.5899997,0.1700792,1.841,0.63307,0.3803066,639.3791,52.32651,4.467357,2.787792,81.38803,97.36911,2.892503,358.2077408,358.2076,0.3176497,189.9203897,189.786,-0.1915685,89.68544,90.05783,51.80548,-0.02878309
0.5999997,0.5999997,0.1733477,1.773046,0.6315701,0.3657038,639.4439,52.296,4.629435,2.782676,81.37155,97.44492,2.909206,358.3748679,358.3745,0.5135126,193.5017904,193.3697,-0.1864334,89.65588,90.05524,53.73918,-0.0306731
0.6099997,0.6099997,0.1766178,1.705722,0.6301282,0.3513162,639.5087,52.2655,4.794481,2.77299,81.35508,97.52035,2.92584,358.5403265,358.5396,0.7217562,197.0850493,196.9551,-0.1792158,89.62496,90.05213,55.70873,-0.03250134
0.6199997,0.6199997,0.1798897,1.638973,0.6287419,0.3371283,639.5735,52.23499,4.962513,2.758559,81.33861,97.59545,2.942415,358.704238,358.703,0.9424095,200.6700627,200.5421,-0.1697917,89.59271,90.04851,57.71415,-0.03424638
0.6299997,0.6299997,0.1831632,1.572747,0.6274087,0.3231268,639.6384,52.20447,5.133534,2.739222,81.32214,97.67028,2.958941,358.8666252,358.8647,1.175503,204.2569272,204.1308,-0.1580367,89.55914,90.04436,59.75546,-0.03588552
0.6399997,0.6399997,0.1864385,1.507006,0.6261268,0.3092995,639.7032,52.17395,5.30756,2.714809,81.30566,97.7449,2.975428,359.0273124,359.0245,1.421063,207.8454397,207.721,-0.1438261,89.52425,90.03967,61.83267,-0.03739484
0.6499997,0.6499997,0.1897154,1.441725,0.6248944,0.2956368,639.7682,52.14343,5.484598,2.685173,81.28918,97.81934,2.991883,359.1865245,359.1826,1.679063,211.4356975,211.3128,-0.1270355,89.4881,90.03444,63.9458,-0.03874914
0.6599997,0.6599997,0.192994,1.376873,0.62371,0.2821327,639.8331,52.1129,5.664663,2.65019,81.27271,97.89361,3.008307,359.3439875,359.3387,1.949364,215.0276981,214.9062,-0.1075419,89.4507,90.02867,66.09486,-0.03992203
0.6699997,0.6699997,0.1962742,1.312434,0.622572,0.2687792,639.898,52.08237,5.847771,2.609712,81.25623,97.96776,3.02471,359.4999285,359.493,2.231934,218.6213392,218.5011,-0.08522256,89.41208,90.02235,68.27988,-0.04088585
0.6799996,0.6799996,0.199556,1.248395,0.6214793,0.255572,639.963,52.05185,6.033937,2.56363,81.23976,98.04179,3.041092,359.6542751,359.6454,2.526628,222.216619,222.0975,-0.05995628,89.37228,90.01546,70.50085,-0.04161175
0.6899996,0.6899996,0.2028394,1.184752,0.6204307,0.2425076,640.028,52.02131,6.223172,2.511835,81.22329,98.11572,3.057454,359.8068556,359.7957,2.833298,225.8136356,225.6955,-0.0316233,89.33134,90.00803,72.75781,-0.04206964
0.6999996,0.6999996,0.2061244,1.121512,0.6194251,0.2295837,640.093,51.99078,6.415501,2.454232,81.20681,98.18954,3.073797,359.9579983,359.9442,3.151736,229.4121876,229.2949,-0.000105941,89.28931,90.00002,75.05076,-0.04222829
0.7099996,0.7099996,0.2094109,1.058675,0.6184616,0.2168009,640.1581,51.96024,6.610937,2.390762,81.19034,98.26326,3.090121,360.1074315,360.0906,3.481671,233.0123737,232.8958,0.03471077,89.24622,89.99146,77.37971,-0.04205526
0.7199996,0.7199996,0.212699,0.9962625,0.6175393,0.2041581,640.2231,51.9297,6.809497,2.321351,81.17387,98.33685,3.106423,360.255284,360.235,3.822881,236.6141927,236.4982,0.07293957,89.20215,89.98232,79.7447,-0.04151701
0.7299996,0.7299996,0.2159887,0.9342933,0.6166572,0.1916587,640.2882,51.89915,7.01121,2.245979,81.15739,98.41029,3.122697,360.4014827,360.3773,4.174974,240.2175436,240.102,0.1146893,89.15714,89.97263,82.14571,-0.04057887
0.7399996,0.7399996,0.2192799,0.8727859,0.6158146,0.1793052,640.3533,51.8686,7.216084,2.164623,81.14091,98.48356,3.13894,360.5460548,360.5175,4.537603,243.8224258,243.7072,0.1600653,89.11124,89.96237,84.58279,-0.0392051
0.7499996,0.7499996,0.2225725,0.8117738,0.6150107,0.1671002,640.4185,51.83805,7.424142,2.077274,81.12444,98.55662,3.155145,360.6891267,360.6557,4.910412,247.4288386,247.3138,0.2091694,89.06454,89.95155,87.05592,-0.03735892
0.7599996,0.7599996,0.2258666,0.751299,0.6142446,0.155049,640.4683,51.8075,7.635406,1.98396,81.10797,98.62943,3.171306,360.8209211,360.7821,5.29277,251.0365815,250.9216,0.2620971,89.0171,89.94015,89.56514,-0.03500259
0.7699996,0.7699996,0.229162,0.6913958,0.6135155,0.1431584,640.5165,51.77694,7.849883,1.884749,81.09149,98.70193,3.18741,360.9500607,360.9053,5.684254,254.645754,254.5307,0.3189396,88.96899,89.9282,92.11044,-0.03209741
0.7799996,0.7799996,0.2324588,0.6321143,0.6128226,0.1314341,640.5648,51.74638,8.0676,1.779698,81.07502,98.77409,3.203451,361.0776665,361.0264,6.084384,258.256256,258.141,0.3797834,88.92029,89.9157,94.69186,-0.0286038
0.7899995,0.7899995,0.2357569,0.5735044,0.612165,0.1198842,640.613,51.71582,8.288568,1.668922,81.05855,98.84581,3.219414,361.2034554,361.1451,6.492531,261.8679873,261.7524,0.4447087,88.87108,89.90266,97.30938,-0.02448134
0.7999995,0.7999995,0.2390563,0.5156159,0.6115418,0.1085166,640.6613,51.68526,8.512804,1.552548,81.04208,98.91705,3.235291,361.3277421,361.2617,6.908063,265.4810478,265.365,0.5137894,88.82146,89.88907,99.96303,-0.01968884
0.8099995,0.8099995,0.2423569,0.4585125,0.610952,0.09733939,640.7095,51.65469,8.740327,1.430721,81.0256,98.98772,3.251063,361.4503384,361.376,7.33033,269.0954374,268.9788,0.5870927,88.7715,89.87494,102.6528,-0.01418443
0.8199995,0.8199995,0.2456589,0.402252,0.6103946,0.08636287,640.7578,51.62412,8.971155,1.30364,81.00912,99.05775,3.26672,361.5712506,361.488,7.758552,272.7110561,272.5937,0.6646782,88.72131,89.86029,105.3788,-0.007925581
0.8299995,0.8299995,0.248962,0.3469054,0.6098685,0.07559612,640.8062,51.59355,9.205299,1.171508,80.99265,99.12704,3.282243,361.6904829,361.5977,8.191995,276.3279041,276.2097,0.7465982,88.67097,89.84513,108.1409,-0.0008692
0.8399995,0.8399995,0.2522664,0.2925369,0.6094862,0.06504986,640.8546,51.56298,9.444531,1.034574,80.97617,99.19551,3.297617,361.8070333,361.7041,8.629796,279.9458815,279.8267,0.8328961,88.6206,89.82946,110.9391,0.007028272
0.8499995,0.8499995,0.255572,0.2392236,0.609185,0.05473467,640.903,51.53241,9.688012,0.8931106,80.9597,99.26305,3.312824,361.9212963,361.8076,9.071124,283.5650882,283.4448,0.9236073,88.5703,89.8133,113.7736,0.01581079
0.8599995,0.8599995,0.2588787,0.1870362,0.6089117,0.04466304,640.9514,51.50183,9.934983,0.747447,80.94323,99.32956,3.327843,362.0337591,361.9087,9.515021,287.1854243,287.0639,1.018757,88.52016,89.79667,116.6442,0.02552261
0.8699995,0.8699995,0.2621866,0.136052,0.6086648,0.03484574,640.9998,51.47125,10.18544,0.5979102,80.92676,99.39493,3.342656,362.1444057,362.0074,9.96057,290.8068899,290.684,1.118363,88.47031,89.77956,119.551,0.03620821
0.8799995,0.8799995,0.2654955,0.08635457,0.6084427,0.02529459,641.0482,51.44067,10.43939,0.4448729,80.91028,99.45905,3.357243,362.2533134,362.1038,10.40678,294.4293848,294.305,1.222431,88.42085,89.76202,122.4941,0.04791218
0.8899994,0.8899994,0.2688056,0.03802621,0.6082442,0.01602239,641.0967,51.41008,10.69683,0.2887548,80.89381,99.52179,3.371581,362.3604518,362.1979,10.85257,298.0530089,297.927,1.330957,88.3719,89.74404,125.4734,0.06067912
0.8999994,0.8999994,0.2721168,-0.008856856,0.6080679,0.007041519,641.1451,51.3795,10.95777,0.1299978,80.87733,99.58304,3.385648,362.4656857,362.2896,11.29686,301.677662,301.5499,1.443926,88.32358,89.72565,128.4889,0.07455353
0.9099994,0.9099994,0.2754291,-0.05420605,0.6079119,-0.001638121,641.1937,51.34891,11.22221,-0.03097138,80.86086,99.62012,3.395341,362.5691759,362.3791,11.73862,305.3033435,305.1737,1.561312,88.276,89.70687,131.5406,0.08957972
0.9199994,0.9199994,0.2787423,-0.09794567,0.6077747,-0.01004461,641.2424,51.31832,11.49013,-0.1944341,80.84438,99.56251,3.387896,362.6709891,362.4665,12.17714,308.930053,308.7984,1.683083,88.22928,89.68772,134.6286,0.1058017
0.9299994,0.9299994,0.2820567,-0.139986,0.607655,-0.01818271,641.2921,51.28772,11.76153,-0.360251,80.82791,99.50713,3.380855,362.7714841,362.5522,12.61158,312.5576901,312.4239,1.809199,88.18353,89.66821,137.7528,0.1232631
0.9399994,0.9399994,0.2853719,-0.1802527,0.6075507,-0.02603239,641.3418,51.25713,12.03638,-0.5277802,80.81143,99.45409,3.374235,362.8701,362.6357,13.04065,316.186254,316.0502,1.939605,88.13886,89.64838,140.9133,0.1420071
0.9499994,0.9499994,0.2886882,-0.2186718,0.6074606,-0.03357637,641.3915,51.22653,12.3147,-0.6963913,80.79496,99.40344,3.368051,362.9668747,362.7171,13.46319,319.8158436,319.6774,2.074237,88.0954,89.62824,144.1101,0.1620763
0.9599994,0.9599994,0.2920055,-0.2551624,0.6073829,-0.04079743,641.4412,51.19593,12.59646,-0.8654128,80.77849,99.35527,3.362314,363.0618391,362.7965,13.87799,323.4463577,323.3054,2.213017,88.05324,89.60782,147.3432,0.1835126
0.9699994,0.9699994,0.2953238,-0.2896583,0.607316,-0.04767707,641.491,51.16533,12.88163,-1.034101,80.76202,99.30965,3.357038,363.1548166,362.8738,14.28377,327.0776948,326.9341,2.355855,88.0125,89.58714,150.6125,0.206357
0.9799994,0.9799994,0.2986429,-0.322094,0.6072579,-0.05419942,641.5407,51.13473,13.17019,-1.201728,80.74554,99.26663,3.352234,363.2459284,362.9492,14.67933,330.7099529,330.5636,2.502648,87.97327,89.56623,153.9181,0.2306495
0.9899994,0.9899994,0.301963,-0.352404,0.6072072,-0.06034895,641.5905,51.10412,13.46212,-1.367527,80.72906,99.2263,3.347915,363.3349909,363.0226,15.06345,334.3430301,334.1938,2.653283,87.93567,89.54512,157.2601,0.2564291
0.9999993,0.9999993,0.3052839,-0.3805378,0.6071622,-0.06611008,641.6404,51.07351,13.75738,-1.530694,80.71259,99.1887,3.344092,363.4222161,363.0943,15.43491,337.9769236,337.8247,2.807632,87.89977,89.52383,160.6383,0.2837337
1.009999,1.009999,0.3086057,-0.4064447,0.6071213,-0.07147022,641.6902,51.0429,14.05595,-1.690446,80.69611,99.15387,3.34077,363.5074146,363.1642,15.79254,341.6117307,341.4564,2.965557,87.86566,89.5024,164.0529,0.3125996
1.019999,1.019999,0.3119285,-0.4300739,0.6070828,-0.07641689,641.7401,51.01229,14.3578,-1.845968,80.67964,99.12187,3.33796,363.5905959,363.2324,16.13521,345.2472482,345.0887,3.126909,87.83344,89.48085,167.5038,0.343062
1.029999,1.029999,0.3152521,-0.4513823,0.6070455,-0.08093767,641.7899,50.98167,14.66289,-1.996409,80.66317,99.09274,3.33567,363.671764,363.299,16.46173,348.8835724,348.7217,3.291526,87.80319,89.45921,170.991,0.3751541
1.039999,1.039999,0.3185765,-0.4703405,0.6070076,-0.08502187,641.8398,50.95106,14.97118,-2.14092,80.6467,99.06652,3.333905,363.7508226,363.364,16.77094,352.5205993,352.3553,3.459235,87.77498,89.43752,174.5145,0.4089079
1.049999,1.049999,0.3219017,-0.4869267,0.6069686,-0.08866151,641.8898,50.92044,15.28265,-2.278688,80.63022,99.04322,3.33267,363.8278812,363.4276,17.06185,356.1584245,355.9896,3.629853,87.74886,89.4158,178.0744,0.4443534
1.059999,1.059999,0.3252277,-0.5011178,0.6069266,-0.0918504,641.9398,50.88982,15.59726,-2.408916,80.61375,99.02287,3.331969,363.9027501,363.4897,17.33348,359.7969431,359.6245,3.803188,87.7249,89.3941,181.6707,0.4815186
1.069999,1.069999,0.3285545,-0.5128984,0.6068809,-0.09458227,641.9898,50.85919,15.91497,-2.530774,80.59727,99.00548,3.331802,363.9756389,363.5506,17.58485,363.4361499,363.26,3.979037,87.70316,89.37242,185.3033,0.5204297
1.079999,1.079999,0.331882,-0.5222664,0.6068308,-0.09685256,642.0398,50.82857,16.23577,-2.643456,80.5808,98.99105,3.332172,364.0463599,363.6102,17.81501,367.0760392,366.8961,4.157187,87.68366,89.35083,188.9722,0.5611109
